ensembl_gene_id	chrom	start	end	strand	mgi_symbol
ENSMUSG00000065737	8	86292501	86292598	1	Gm24490
ENSMUSG00000036872	8	86482260	86580686	-1	Abcc12
ENSMUSG00000106513	8	86586962	86587083	1	NA
ENSMUSG00000047866	8	86624043	86723873	1	Lonp2
ENSMUSG00000082484	8	86659318	86660035	-1	Gm16177
ENSMUSG00000064624	8	86671236	86671343	-1	Gm22305
ENSMUSG00000036840	8	86723940	86746006	-1	Siah1a
ENSMUSG00000074178	8	86745699	86746603	1	Gm10638
ENSMUSG00000031652	8	86841139	86885258	-1	N4bp1
ENSMUSG00000098434	8	86885688	86886566	1	2010110E17Rik
ENSMUSG00000098534	8	86902453	86919422	1	Gm27167
ENSMUSG00000099162	8	86920477	86921147	-1	Gm27168
ENSMUSG00000088261	8	86965503	86965619	-1	Gm24781
ENSMUSG00000066362	8	87047689	87048226	1	Rps13-ps1
ENSMUSG00000098854	8	87093307	87100987	1	Gm5118
ENSMUSG00000098684	8	87114645	87198404	1	Gm27246
ENSMUSG00000099207	8	87169747	87199850	-1	Gm10637
ENSMUSG00000098257	8	87203026	87293504	1	Gm27169
ENSMUSG00000098768	8	87354501	87373075	-1	Gm27207
ENSMUSG00000098391	8	87381059	87387551	-1	Gm27208
ENSMUSG00000098360	8	87458444	87459435	1	4930535O05Rik
ENSMUSG00000098295	8	87460469	87463797	1	Gm19872
ENSMUSG00000031654	8	87468854	87472592	-1	Cbln1
ENSMUSG00000097248	8	87472812	87525554	1	Gm2694
ENSMUSG00000097992	8	87476055	87495462	-1	Gm27016
ENSMUSG00000098086	8	87500049	87501231	-1	1700120C18Rik
ENSMUSG00000069971	8	87563853	87589424	1	4933402J07Rik
ENSMUSG00000089301	8	87636657	87637013	1	Gm24841
ENSMUSG00000045333	8	87661810	87959595	-1	Zfp423
ENSMUSG00000097631	8	88044898	88118607	-1	Gm2716
ENSMUSG00000036810	8	88118769	88135110	1	Cnep1r1
ENSMUSG00000031657	8	88137855	88172027	1	Heatr3
ENSMUSG00000055968	8	88138079	88138517	-1	Gm9988
ENSMUSG00000099080	8	88138206	88138274	1	Mir7071
ENSMUSG00000062704	8	88174560	88175034	1	9430002A10Rik
ENSMUSG00000036779	8	88199213	88259722	1	Papd5
ENSMUSG00000031659	8	88272403	88329962	1	Adcy7
ENSMUSG00000031660	8	88331039	88362194	-1	Brd7
ENSMUSG00000031661	8	88521344	88594887	1	Nkd1
ENSMUSG00000031662	8	88626828	88636128	-1	Snx20
ENSMUSG00000055994	8	88647315	88688474	1	Nod2
ENSMUSG00000036712	8	88697028	88751945	1	Cyld
ENSMUSG00000056772	8	88806391	88807140	1	Rps6-ps2
ENSMUSG00000099078	8	89024735	89024831	1	Mir8110
ENSMUSG00000031665	8	89027248	89044162	-1	Sall1
ENSMUSG00000094790	8	89146747	89147247	-1	Gm6625
ENSMUSG00000069962	8	89186946	89187560	-1	Gm5356
ENSMUSG00000064758	8	89589435	89589541	-1	Gm26331
ENSMUSG00000088883	8	89667173	89667304	-1	Gm24212
ENSMUSG00000043668	8	90247040	90348343	-1	Tox3
ENSMUSG00000105321	8	90790826	90790947	-1	NA
ENSMUSG00000056608	8	90828835	91054508	1	Chd9
ENSMUSG00000074171	8	90907939	90908415	-1	Gm6658
ENSMUSG00000089179	8	91061265	91061396	-1	Gm22428
ENSMUSG00000031666	8	91070057	91123844	1	Rbl2
ENSMUSG00000031667	8	91112041	91134465	-1	Aktip
ENSMUSG00000089148	8	91184919	91185183	-1	Gm23408
ENSMUSG00000033282	8	91217030	91313262	-1	Rpgrip1l
ENSMUSG00000055932	8	91313532	91668439	1	Fto
ENSMUSG00000090778	8	91621448	91629729	-1	Gm3235
ENSMUSG00000031734	8	91798525	91801916	-1	Irx3
ENSMUSG00000046413	8	91800415	91807539	1	Irx3os
ENSMUSG00000099664	8	91865871	91872995	1	Gm28511
ENSMUSG00000099812	8	91907565	91913066	-1	Gm28515
ENSMUSG00000101613	8	92024442	92038438	1	Gm28516
ENSMUSG00000065636	8	92039917	92040020	1	Gm24254
ENSMUSG00000031736	8	92326038	92356120	-1	Crnde
ENSMUSG00000095651	8	92336668	92339250	-1	Gm21817
ENSMUSG00000031737	8	92357796	92361456	1	Irx5
ENSMUSG00000100612	8	92365189	92365621	-1	Gm29177
ENSMUSG00000031738	8	92674288	92680956	1	Irx6
ENSMUSG00000078967	8	92715747	92716975	-1	Gm3272
ENSMUSG00000031740	8	92827328	92853417	1	Mmp2
ENSMUSG00000033192	8	92855350	92919279	1	Lpcat2
ENSMUSG00000078144	8	92901407	92902407	1	Capns2
ENSMUSG00000080613	8	92913132	92913189	-1	Gm22151
ENSMUSG00000055368	8	92960079	93001667	1	Slc6a2
ENSMUSG00000071047	8	93020214	93048192	-1	Ces1a
ENSMUSG00000078964	8	93056727	93080017	-1	Ces1b
ENSMUSG00000057400	8	93099015	93131283	-1	Ces1c
ENSMUSG00000056973	8	93166068	93197838	-1	Ces1d
ENSMUSG00000061959	8	93201218	93229619	-1	Ces1e
ENSMUSG00000031725	8	93256236	93279747	-1	Ces1f
ENSMUSG00000057074	8	93302369	93337308	-1	Ces1g
ENSMUSG00000074156	8	93351843	93363676	-1	Ces1h
ENSMUSG00000058019	8	93499213	93535707	-1	Ces5a
ENSMUSG00000097520	8	93750147	93810292	-1	Gm26843
ENSMUSG00000031748	8	93809966	93969388	1	Gnao1
ENSMUSG00000093005	8	93933835	93933936	-1	Gm24159
ENSMUSG00000031751	8	93971588	94012663	-1	Amfr
ENSMUSG00000031754	8	94017770	94037021	-1	Nudt21
ENSMUSG00000033009	8	94037198	94067921	1	Ogfod1
ENSMUSG00000031755	8	94067954	94098811	-1	Bbs2
ENSMUSG00000031757	8	94137204	94139031	1	Mt4
ENSMUSG00000031760	8	94152607	94154148	1	Mt3
ENSMUSG00000031762	8	94172618	94173567	1	Mt2
ENSMUSG00000031765	8	94179089	94180325	1	Mt1
ENSMUSG00000032939	8	94214597	94315066	1	Nup93
ENSMUSG00000065512	8	94324311	94324381	1	Mir138-2
ENSMUSG00000031766	8	94329192	94366213	1	Slc12a3
ENSMUSG00000089712	8	94377921	94379622	1	Gm15889
ENSMUSG00000090105	8	94379237	94386972	-1	Gm15890
ENSMUSG00000031770	8	94386438	94395377	1	Herpud1
ENSMUSG00000094257	8	94405211	94405792	1	Ap3s1-ps2
ENSMUSG00000097194	8	94422899	94435105	-1	9330175E14Rik
ENSMUSG00000074151	8	94472763	94527272	1	Nlrc5
ENSMUSG00000098511	8	94505046	94505105	1	Mir7072
ENSMUSG00000034361	8	94532990	94570529	1	Cpne2
ENSMUSG00000031774	8	94574943	94601726	-1	Fam192a
ENSMUSG00000050079	8	94601955	94660275	1	Rspry1
ENSMUSG00000031776	8	94666755	94674417	1	Arl2bp
ENSMUSG00000031775	8	94674895	94696242	-1	Pllp
ENSMUSG00000088331	8	94698016	94698285	-1	Gm22846
ENSMUSG00000031779	8	94745590	94751699	1	Ccl22
ENSMUSG00000031778	8	94772009	94782423	1	Cx3cl1
ENSMUSG00000031780	8	94810453	94812035	1	Ccl17
ENSMUSG00000031781	8	94819818	94838358	-1	Ciapin1
ENSMUSG00000090188	8	94835717	94836517	1	Gm7418
ENSMUSG00000031782	8	94838321	94854895	1	Coq9
ENSMUSG00000031783	8	94857450	94864242	1	Polr2c
ENSMUSG00000040631	8	94863828	94876312	-1	Dok4
ENSMUSG00000063605	8	94902869	94918098	-1	Ccdc102a
ENSMUSG00000061577	8	94923694	94943290	1	Adgrg5
ENSMUSG00000070111	8	94964679	94969756	-1	Gm10286
ENSMUSG00000031785	8	94977109	95014208	1	Adgrg1
ENSMUSG00000060470	8	95017692	95045247	1	Adgrg3
ENSMUSG00000031786	8	95055103	95078141	1	Drc7
ENSMUSG00000031787	8	95081201	95099874	1	Katnb1
ENSMUSG00000031788	8	95099832	95142540	-1	Kifc3
ENSMUSG00000031789	8	95239045	95306585	-1	Cngb1
ENSMUSG00000090206	8	95310566	95326323	1	Tepp
ENSMUSG00000046556	8	95326137	95331950	-1	Zfp319
ENSMUSG00000031792	8	95332292	95347507	1	Usb1
ENSMUSG00000031790	8	95352268	95374293	1	Mmp15
ENSMUSG00000031796	8	95420252	95434869	-1	Cfap20
ENSMUSG00000046707	8	95446096	95488820	-1	Csnk2a2
ENSMUSG00000036598	8	95534100	95558888	1	Ccdc113
ENSMUSG00000048400	8	95559133	95575455	-1	Prss54
ENSMUSG00000081436	8	95577471	95578908	1	Gm5912
ENSMUSG00000031669	8	95633559	95645059	1	Gins3
ENSMUSG00000036564	8	95676980	95715119	1	Ndrg4
ENSMUSG00000031671	8	95715915	95719010	1	Setd6
ENSMUSG00000036550	8	95719451	95807462	-1	Cnot1
ENSMUSG00000065089	8	95746060	95746195	-1	Gm26493
ENSMUSG00000106145	8	95753151	95753214	-1	NA
ENSMUSG00000065211	8	95756950	95757084	-1	Gm26265
ENSMUSG00000105690	8	95756950	95757082	-1	NA
ENSMUSG00000074136	8	95806830	95821728	1	4930513N10Rik
ENSMUSG00000061104	8	95825354	95826133	1	Gm10094
ENSMUSG00000036534	8	95835920	95853539	-1	Slc38a7
ENSMUSG00000031672	8	95864134	95888547	-1	Got2
ENSMUSG00000077272	8	96318487	96318618	-1	Gm22780
ENSMUSG00000077938	8	96656129	96656219	1	Gm24132
ENSMUSG00000089539	8	97222534	97222635	1	Gm25160
ENSMUSG00000077125	8	97255841	97255950	1	Gm26399
ENSMUSG00000081111	8	97427712	97429110	-1	Gm5913
ENSMUSG00000098116	8	97565603	97566592	-1	Gm7191
ENSMUSG00000080480	8	98675077	98675202	-1	Gm23494
ENSMUSG00000089819	8	99011886	99032740	1	Gm15679
ENSMUSG00000036510	8	99024471	99416471	-1	Cdh8
ENSMUSG00000065819	8	99072463	99072569	1	Gm24693
ENSMUSG00000086842	8	99145386	99148089	-1	Gm15681
ENSMUSG00000090116	8	99397213	99506770	-1	Gm15680
ENSMUSG00000052479	8	99416642	99733438	1	A330008L17Rik
ENSMUSG00000083586	8	99664019	99665407	1	Gm8688
ENSMUSG00000102527	8	100015347	100017363	1	Gm36942
ENSMUSG00000071041	8	100030558	100032102	1	Gm15210
ENSMUSG00000081383	8	100060116	100060620	1	Gm5742
ENSMUSG00000087985	8	101539584	101539708	-1	Gm22223
ENSMUSG00000088596	8	102523894	102523956	1	Gm24602
ENSMUSG00000031673	8	102632995	102785111	-1	Cdh11
ENSMUSG00000078006	8	102732390	102732484	-1	Gm26301
ENSMUSG00000063696	8	102864779	102865853	-1	Gm8730
ENSMUSG00000031871	8	104101625	104144502	1	Cdh5
ENSMUSG00000031872	8	104170513	104219092	1	Bean1
ENSMUSG00000074128	8	104177795	104184599	-1	Gm10631
ENSMUSG00000035824	8	104226691	104248558	-1	Tk2
ENSMUSG00000054400	8	104250903	104264936	1	Cklf
ENSMUSG00000074127	8	104281042	104293178	-1	Cmtm2a
ENSMUSG00000031876	8	104281347	104310145	-1	Cmtm1
ENSMUSG00000078953	8	104321567	104321787	1	Gm11020
ENSMUSG00000035785	8	104322237	104330756	1	Cmtm2b
ENSMUSG00000031875	8	104340594	104347672	1	Cmtm3
ENSMUSG00000096188	8	104348191	104395807	-1	Cmtm4
ENSMUSG00000035770	8	104417674	104443047	-1	Dync1li2
ENSMUSG00000052616	8	104446719	104509910	-1	Ccdc79
ENSMUSG00000077633	8	104507902	104508008	1	Gm22148
ENSMUSG00000031878	8	104511028	104534637	-1	Nae1
ENSMUSG00000031883	8	104534700	104550343	1	Car7
ENSMUSG00000048371	8	104591468	104596836	1	Pdp2
ENSMUSG00000031881	8	104614141	104624396	-1	Cdh16
ENSMUSG00000031880	8	104628066	104631321	-1	Rrad
ENSMUSG00000031879	8	104639839	104641965	-1	Fam96b
ENSMUSG00000023737	8	104641807	104658587	1	1700082M22Rik
ENSMUSG00000105612	8	104709372	104709446	-1	NA
ENSMUSG00000055730	8	104734003	104741634	1	Ces2a
ENSMUSG00000069925	8	104795237	104798792	1	4932416K20Rik
ENSMUSG00000050097	8	104831572	104840093	1	Ces2b
ENSMUSG00000089748	8	104845349	104846373	-1	Matr3-ps2
ENSMUSG00000061825	8	104847068	104854483	1	Ces2c
ENSMUSG00000031884	8	104867488	104874080	1	Ces2d-ps
ENSMUSG00000031886	8	104926260	104934672	1	Ces2e
ENSMUSG00000062826	8	104947356	104955962	1	Ces2f
ENSMUSG00000031877	8	104961718	104969537	1	Ces2g
ENSMUSG00000091813	8	105000853	105020410	1	Ces2h
ENSMUSG00000069922	8	105048599	105058414	1	Ces3a
ENSMUSG00000062181	8	105083753	105093929	1	Ces3b
ENSMUSG00000060560	8	105131800	105150109	1	Ces4a
ENSMUSG00000099465	8	105164587	105170367	1	Gm3830
ENSMUSG00000031885	8	105170674	105217989	1	Cbfb
ENSMUSG00000064494	8	105172496	105172602	1	Gm22063
ENSMUSG00000084711	8	105203993	105204081	1	Gm24629
ENSMUSG00000031889	8	105225145	105253053	1	D230025D16Rik
ENSMUSG00000069920	8	105252638	105255153	-1	B3gnt9
ENSMUSG00000031887	8	105258286	105264609	-1	Tradd
ENSMUSG00000033313	8	105264648	105269326	1	Fbxl8
ENSMUSG00000033249	8	105269801	105275845	1	Hsf4
ENSMUSG00000014776	8	105276447	105281939	1	Nol3
ENSMUSG00000014837	8	105280410	105289528	-1	4931428F04Rik
ENSMUSG00000043251	8	105289924	105296098	-1	Exoc3l
ENSMUSG00000014859	8	105297663	105305369	1	E2f4
ENSMUSG00000014791	8	105305601	105310623	1	Elmo3
ENSMUSG00000099127	8	105307792	105307900	-1	Gm27320
ENSMUSG00000070130	8	105308364	105308460	-1	Mir328
ENSMUSG00000041679	8	105312341	105326276	-1	Lrrc29
ENSMUSG00000014856	8	105326354	105335219	1	Tmem208
ENSMUSG00000014778	8	105329163	105347953	-1	Fhod1
ENSMUSG00000014786	8	105348258	105369881	1	Slc9a5
ENSMUSG00000014782	8	105373274	105382862	1	Plekhg4
ENSMUSG00000051648	8	105382807	105413502	-1	Kctd19
ENSMUSG00000054320	8	105413571	105464086	1	Lrrc36
ENSMUSG00000014846	8	105467493	105471526	-1	Tppp3
ENSMUSG00000039199	8	105472481	105484350	-1	Zdhhc1
ENSMUSG00000031891	8	105518746	105523984	1	Hsd11b2
ENSMUSG00000013160	8	105524465	105566047	-1	Atp6v0d1
ENSMUSG00000104168	8	105566324	105578109	1	Gm38250
ENSMUSG00000005705	8	105566698	105637393	-1	Agrp
ENSMUSG00000038604	8	105605229	105622194	1	Fam65a
ENSMUSG00000089432	8	105615466	105615573	1	Mir1966
ENSMUSG00000098120	8	105624336	105637485	-1	Gm5914
ENSMUSG00000102593	8	105633750	105634871	1	Gm38384
ENSMUSG00000005698	8	105636568	105682922	1	Ctcf
ENSMUSG00000080021	8	105660334	105660787	-1	Gm5915
ENSMUSG00000050357	8	105690906	105698178	1	Rltpr
ENSMUSG00000038000	8	105698159	105701095	-1	Acd
ENSMUSG00000005699	8	105701154	105703493	1	Pard6a
ENSMUSG00000013155	8	105703655	105707933	-1	Enkd1
ENSMUSG00000013158	8	105708291	105710244	1	4933405L10Rik
ENSMUSG00000013150	8	105713854	105758664	-1	Gfod2
ENSMUSG00000037415	8	105768308	105827350	-1	Ranbp10
ENSMUSG00000031893	8	105827744	105844676	1	Tsnaxip1
ENSMUSG00000036672	8	105844678	105852008	-1	Cenpt
ENSMUSG00000036442	8	105855103	105856950	1	Thap11
ENSMUSG00000008450	8	105860634	105880402	1	Nutf2
ENSMUSG00000036270	8	105880881	105894908	1	Edc4
ENSMUSG00000044287	8	105893567	105895023	1	Nrn1l
ENSMUSG00000048310	8	105900441	105931778	1	Pskh1
ENSMUSG00000031896	8	105931994	105933862	-1	Ctrl
ENSMUSG00000087436	8	105934333	105945843	1	Gm16156
ENSMUSG00000031897	8	105935728	105938392	-1	Psmb10
ENSMUSG00000035237	8	105939551	105943382	-1	Lcat
ENSMUSG00000017765	8	105943590	105966115	-1	Slc12a4
ENSMUSG00000099131	8	105951637	105951699	-1	Mir7074
ENSMUSG00000031898	8	105973520	105979419	-1	Dpep3
ENSMUSG00000053687	8	105984944	105996423	-1	Dpep2
ENSMUSG00000065231	8	105988501	105988631	-1	Gm22972
ENSMUSG00000031901	8	105991337	106053840	1	Dus2
ENSMUSG00000045538	8	106009621	106011882	-1	Ddx28
ENSMUSG00000031902	8	106059603	106130537	1	Nfatc3
ENSMUSG00000093345	8	106071615	106071874	-1	Gm27956
ENSMUSG00000084128	8	106130319	106136974	-1	Esrp2
ENSMUSG00000086390	8	106135400	106138525	1	1810019D21Rik
ENSMUSG00000031903	8	106150399	106164713	1	Pla2g15
ENSMUSG00000031904	8	106168875	106198704	1	Slc7a6
ENSMUSG00000033106	8	106200438	106210933	-1	Slc7a6os
ENSMUSG00000060098	8	106210936	106252794	1	Prmt7
ENSMUSG00000097026	8	106237903	106425728	-1	Gm26786
ENSMUSG00000031906	8	106252548	106337988	-1	Smpd3
ENSMUSG00000074113	8	106283307	106300017	1	Gm10629
ENSMUSG00000031907	8	106415339	106425889	1	Zfp90
ENSMUSG00000054069	8	106500522	106507342	1	6030452D12Rik
ENSMUSG00000061048	8	106510913	106556908	1	Cdh3
ENSMUSG00000060019	8	106572966	106573461	-1	Gm10073
ENSMUSG00000099139	8	106587143	106594820	1	1110028F18Rik
ENSMUSG00000000303	8	106603351	106670246	1	Cdh1
ENSMUSG00000041949	8	106683068	106851439	1	Tango6
ENSMUSG00000031910	8	106870242	106884566	1	Has3
ENSMUSG00000046691	8	106883863	106893601	-1	Chtf8
ENSMUSG00000041438	8	106893640	106923093	1	Cirh1a
ENSMUSG00000074108	8	106927769	106928413	-1	Rpl10-ps2
ENSMUSG00000041308	8	106935750	107014192	1	Sntb2
ENSMUSG00000088969	8	107009502	107009611	-1	Gm22085
ENSMUSG00000085464	8	107029675	107031188	-1	Gm16208
ENSMUSG00000031913	8	107031222	107045755	1	Vps4a
ENSMUSG00000083734	8	107037480	107038106	-1	Gm16209
ENSMUSG00000078931	8	107044698	107048614	-1	Pdf
ENSMUSG00000031916	8	107046289	107056689	-1	Cog8
ENSMUSG00000031917	8	107056877	107060926	1	Nip7
ENSMUSG00000031919	8	107061484	107065644	-1	Tmed6
ENSMUSG00000031921	8	107069400	107096547	-1	Terf2
ENSMUSG00000098671	8	107096025	107096106	-1	Mir7075
ENSMUSG00000102271	8	107119110	107119892	1	C630050I24Rik
ENSMUSG00000031924	8	107150661	107187470	1	Cyb5b
ENSMUSG00000057657	8	107262817	107263248	-1	Rps18-ps3
ENSMUSG00000003847	8	107293470	107379517	1	Nfat5
ENSMUSG00000003849	8	107388225	107403206	-1	Nqo1
ENSMUSG00000003848	8	107412486	107425051	-1	Nob1
ENSMUSG00000031930	8	107436398	107558594	1	Wwp2
ENSMUSG00000059775	8	107439176	107439585	-1	Rps26-ps1
ENSMUSG00000065439	8	107551244	107551313	1	Mir140
ENSMUSG00000039067	8	107580381	107588482	-1	Psmd7
ENSMUSG00000095727	8	107840957	107841057	1	Gm23646
ENSMUSG00000094718	8	107842451	107842551	1	Gm22825
ENSMUSG00000038872	8	108703100	108961630	1	Zfhx3
ENSMUSG00000104292	8	108737593	108742800	1	Gm38042
ENSMUSG00000102989	8	108867562	108869267	1	Gm38318
ENSMUSG00000093697	8	108918264	108921874	-1	Gm20686
ENSMUSG00000093241	8	108936860	108936938	1	Mir3108
ENSMUSG00000097393	8	109075222	109273811	1	D030068K23Rik
ENSMUSG00000092821	8	109425644	109425744	-1	Gm23163
ENSMUSG00000031727	8	109494027	109542642	1	Pmfbp1
ENSMUSG00000037993	8	109548017	109565601	-1	Dhx38
ENSMUSG00000031723	8	109565892	109574051	1	Txnl4b
ENSMUSG00000031722	8	109575130	109579172	-1	Hp
ENSMUSG00000031730	8	109591343	109608673	-1	Dhodh
ENSMUSG00000048827	8	109614517	109672592	1	Pkd1l3
ENSMUSG00000031729	8	109671322	109693294	-1	Ist1
ENSMUSG00000031728	8	109705549	109724932	1	Zfp821
ENSMUSG00000069895	8	109726451	109737739	-1	Atxn1l
ENSMUSG00000031731	8	109778554	109864204	1	Ap1g1
ENSMUSG00000077549	8	109839295	109839379	1	Snord71
ENSMUSG00000084507	8	109840588	109840689	-1	Gm25321
ENSMUSG00000078143	8	109859984	109868455	-1	Gm17344
ENSMUSG00000031732	8	109868542	109944671	1	Phlpp2
ENSMUSG00000085678	8	109925388	109933663	1	Gm16349
ENSMUSG00000001672	8	109947914	109962203	-1	Marveld3
ENSMUSG00000001670	8	109990437	109999803	1	Tat
ENSMUSG00000035930	8	110029075	110039334	-1	Chst4
ENSMUSG00000044676	8	110079764	110090181	1	Zfp612
ENSMUSG00000091041	8	110082803	110102753	-1	Gm17720
ENSMUSG00000095941	8	110109772	110111762	1	Gm21964
ENSMUSG00000003657	8	110142539	110168206	-1	Calb2
ENSMUSG00000046441	8	110215665	110224486	1	Cmtr2
ENSMUSG00000097409	8	110265248	110267462	-1	Gm26832
ENSMUSG00000059854	8	110266977	110610253	1	Hydin
ENSMUSG00000064393	8	110421361	110421467	-1	Gm23627
ENSMUSG00000093112	8	110498852	110499142	1	Gm22701
ENSMUSG00000105131	8	110498985	110499044	1	NA
ENSMUSG00000105825	8	110556766	110556862	-1	NA
ENSMUSG00000010936	8	110618638	110720396	1	Vac14
ENSMUSG00000033763	8	110721476	110741400	1	Mtss1l
ENSMUSG00000031750	8	110741829	110805924	-1	Il34
ENSMUSG00000090039	8	110754992	110758970	1	Gm15894
ENSMUSG00000085068	8	110805638	110807477	1	Gm15895
ENSMUSG00000033732	8	110810492	110846803	-1	Sf3b3
ENSMUSG00000080396	8	110838528	110838616	-1	Snord111
ENSMUSG00000080518	8	110842383	110842458	-1	Gm22193
ENSMUSG00000031753	8	110846600	110882227	1	Cog4
ENSMUSG00000097380	8	110863229	110940314	-1	Gm26816
ENSMUSG00000033703	8	110882463	110902459	-1	Fuk
ENSMUSG00000031749	8	110919922	110972480	1	St3gal2
ENSMUSG00000065100	8	110923116	110923263	1	Gm26132
ENSMUSG00000015023	8	110974996	110997800	-1	Ddx19a
ENSMUSG00000033658	8	111003188	111031751	-1	Ddx19b
ENSMUSG00000093087	8	111016450	111016530	-1	Mir3473d
ENSMUSG00000031960	8	111033144	111057664	1	Aars
ENSMUSG00000092671	8	111041948	111042024	-1	Gm24103
ENSMUSG00000033633	8	111058920	111092426	-1	Clec18a
ENSMUSG00000033624	8	111094630	111137074	1	Pdpr
ENSMUSG00000084808	8	111128886	111145480	-1	9430091E24Rik
ENSMUSG00000003316	8	111154421	111259216	-1	Glg1
ENSMUSG00000076382	8	111194964	111195045	1	Gm23193
ENSMUSG00000033596	8	111270944	111300222	-1	Rfwd3
ENSMUSG00000012519	8	111311797	111338177	-1	Mlkl
ENSMUSG00000033579	8	111345135	111393824	-1	Fa2h
ENSMUSG00000077477	8	111418732	111418863	1	Gm24793
ENSMUSG00000031959	8	111448784	111522107	-1	Wdr59
ENSMUSG00000098410	8	111450200	111450322	1	Mir1957b
ENSMUSG00000033545	8	111536097	111626030	1	Znrf1
ENSMUSG00000031958	8	111623785	111630374	-1	Ldhd
ENSMUSG00000055835	8	111643443	111671008	1	Zfp1
ENSMUSG00000031957	8	111686510	111691010	-1	Ctrb1
ENSMUSG00000099129	8	111689601	111689674	-1	Mir7076
ENSMUSG00000031955	8	111710485	111743849	-1	Bcar1
ENSMUSG00000031954	8	111768473	111854310	-1	Cfdp1
ENSMUSG00000031953	8	111864898	111876675	-1	Tmem170
ENSMUSG00000089000	8	111879304	111879407	1	Gm23853
ENSMUSG00000031952	8	111889135	111910199	-1	Chst5
ENSMUSG00000031951	8	111912018	111933791	-1	Tmem231
ENSMUSG00000031950	8	111940703	111953612	1	Gabarapl2
ENSMUSG00000031949	8	111966908	111992302	-1	Adat1
ENSMUSG00000031948	8	111993440	112011323	-1	Kars
ENSMUSG00000033430	8	112011359	112020528	1	Terf2ip
ENSMUSG00000092086	8	112013433	112015036	-1	Gm6793
ENSMUSG00000065700	8	112062505	112062611	1	Gm22827
ENSMUSG00000098075	8	112554617	112569575	-1	Gm26994
ENSMUSG00000031772	8	112570043	112882717	1	Cntnap4
ENSMUSG00000089344	8	112581636	112581740	1	Gm22664
ENSMUSG00000077289	8	113519476	113519606	-1	Gm25766
ENSMUSG00000088258	8	113528510	113528671	-1	Gm24291
ENSMUSG00000078908	8	113635586	113645178	1	Mon1b
ENSMUSG00000033409	8	113643213	113655533	1	Syce1l
ENSMUSG00000053399	8	113697126	113848615	-1	Adamts18
ENSMUSG00000031767	8	114133557	114154739	1	Nudt7
ENSMUSG00000046844	8	114205612	114374071	1	Vat1l
ENSMUSG00000084848	8	114341160	114351479	-1	4933408N05Rik
ENSMUSG00000008874	8	114418086	114425846	1	Clec3a
ENSMUSG00000004637	8	114439655	115352708	1	Wwox
ENSMUSG00000090217	8	114591303	114594900	-1	Gm16116
ENSMUSG00000089723	8	114639546	114642114	-1	Gm16117
ENSMUSG00000089797	8	114698439	114708006	-1	Gm16118
ENSMUSG00000088428	8	115052814	115052913	-1	Gm22556
ENSMUSG00000065090	8	115591170	115591273	-1	Gm23677
ENSMUSG00000055435	8	115682942	115707794	-1	Maf
ENSMUSG00000086717	8	115705078	115707233	1	Gm15655
ENSMUSG00000034467	8	116505015	116515896	1	Dynlrb2
ENSMUSG00000031758	8	116568724	116732991	-1	Cdyl2
ENSMUSG00000074072	8	116764144	116765479	-1	Gm10620
ENSMUSG00000014633	8	116888685	116921455	-1	Cmc2
ENSMUSG00000031756	8	116921740	116941503	1	Cenpn
ENSMUSG00000047388	8	116943393	116960445	1	Atmin
ENSMUSG00000031847	8	116969599	116978943	-1	1700030J22Rik
ENSMUSG00000034424	8	116981810	116993537	-1	Gcsh
ENSMUSG00000034416	8	116995679	117082449	-1	Pkd1l2
ENSMUSG00000085688	8	117036497	117043639	1	Gm15395
ENSMUSG00000031845	8	117095854	117133720	1	Bco1
ENSMUSG00000093446	8	117125335	117125738	1	Gm20694
ENSMUSG00000052557	8	117158135	117215997	1	Gan
ENSMUSG00000034390	8	117257019	117461503	1	Cmip
ENSMUSG00000099062	8	117453023	117453079	1	Mir7077
ENSMUSG00000098483	8	117459265	117459328	1	Mir7078
ENSMUSG00000034330	8	117498291	117635140	1	Plcg2
ENSMUSG00000092818	8	117546972	117547026	-1	Gm27361
ENSMUSG00000034308	8	117661399	117673689	-1	Sdr42e1
ENSMUSG00000031844	8	117701946	117759029	1	Hsd17b2
ENSMUSG00000031843	8	117791645	117801929	-1	Mphosph6
ENSMUSG00000074065	8	117802062	117803234	1	Gm10617
ENSMUSG00000065028	8	118120954	118121083	1	Gm25200
ENSMUSG00000031841	8	118283733	119324921	1	Cdh13
ENSMUSG00000064801	8	118426493	118426599	-1	Gm24035
ENSMUSG00000087707	8	118726900	118726987	1	Gm22999
ENSMUSG00000031839	8	119344538	119348927	1	Hsbp1
ENSMUSG00000074064	8	119394878	119411102	1	Mlycd
ENSMUSG00000074063	8	119434124	119446256	1	Osgin1
ENSMUSG00000031837	8	119446719	119472640	1	Necab2
ENSMUSG00000034224	8	119479602	119501698	-1	Slc38a8
ENSMUSG00000031835	8	119508156	119558761	-1	Mbtps1
ENSMUSG00000034189	8	119561979	119575200	-1	Hsdl1
ENSMUSG00000031831	8	119575235	119598454	1	Dnaaf1
ENSMUSG00000031832	8	119597975	119605222	-1	Taf1c
ENSMUSG00000081378	8	119602170	119602625	-1	Rps13-ps4
ENSMUSG00000024266	8	119612747	119616926	1	Adad2
ENSMUSG00000045246	8	119623854	119635680	-1	Kcng4
ENSMUSG00000023336	8	119666523	119688222	1	Wfdc1
ENSMUSG00000034112	8	119700009	119757718	1	Atp2c2
