marker,chr,cM
18_46156192,18,20.8801851338329
18_46209602,18,20.9001851338329
18_46214804,18,20.9201851338329
18_46220004,18,20.9401851338329
18_46225204,18,20.9601851338329
18_46230404,18,20.9801851338329
18_46235605,18,21.0001851338329
18_46268062,18,21.0201851338329
18_46277823,18,21.0401851338329
18_46287585,18,21.0601851338329
18_46357833,18,21.0801851338329
18_46375546,18,21.1001851338329
18_46393259,18,21.1201851338329
18_46410922,18,21.1401851338329
18_46652146,18,21.1601851338329
18_46659216,18,21.1801851338329
18_46666286,18,21.2001851338329
18_46673356,18,21.2201851338329
18_46680426,18,21.2401851338329
18_46687496,18,21.2601851338329
18_46778976,18,21.2801851338329
18_46800438,18,21.3001851338329
18_46803354,18,21.3201851338329
18_46806269,18,21.3401851338329
18_46828519,18,21.3601851338329
18_46845779,18,21.3801851338329
18_46853003,18,21.4001851338329
18_46855780,18,21.4201851338329
18_46857576,18,21.4401851338329
18_46859162,18,21.4601851338329
18_46860747,18,21.4801851338329
18_46862333,18,21.5001851338329
18_46863918,18,21.5201851338329
18_46865503,18,21.5401851338329
18_46867089,18,21.5601851338329
18_46874010,18,21.5801851338329
18_46941604,18,21.6001851338329
18_46960873,18,21.6201851338329
18_46980143,18,21.6401851338329
18_47130148,18,21.6601851338329
18_47143884,18,21.6801851338329
18_47157620,18,21.7001851338329
18_47171356,18,21.7201851338329
18_47299262,18,21.7401851338329
18_47310136,18,21.7601851338329
18_47321011,18,21.7801851338329
18_47331886,18,21.8001851338329
18_47372136,18,21.8201851338329
18_47397727,18,21.8401851338329
18_47400932,18,21.8601851338329
18_47404138,18,21.8801851338329
18_47422415,18,21.9001851338329
18_47474139,18,21.9201851338329
18_47474206,18,21.9401851338329
18_47474272,18,21.9601851338329
18_47488042,18,21.9801851338329
18_47871839,18,22.0001851338329
18_47924168,18,22.0201851338329
18_47940276,18,22.0401851338329
18_47956385,18,22.0601851338329
18_48037460,18,22.0801851338329
18_48051112,18,22.1001851338329
18_48064765,18,22.1201851338329
18_48244995,18,22.1401851338329
18_48359224,18,22.1601851338329
18_48362358,18,22.1801851338329
18_48365492,18,22.2001851338329
18_48625698,18,22.2101851338329
18_48885904,18,22.2201851338329
18_48911917,18,22.2401851338329
18_48937930,18,22.2601851338329
18_48963943,18,22.2801851338329
18_48981853,18,22.3001851338329
18_48991786,18,22.3201851338329
18_48998935,18,22.3401851338329
18_49004447,18,22.3601851338329
18_49009958,18,22.3801851338329
18_49015469,18,22.4001851338329
18_49020981,18,22.4201851338329
18_49043219,18,22.4401851338329
18_49187107,18,22.4601851338329
18_49188284,18,22.4801851338329
18_49189461,18,22.5001851338329
18_49190638,18,22.5201851338329
18_49191816,18,22.5401851338329
18_49192993,18,22.5601851338329
18_49194170,18,22.5801851338329
18_49201347,18,22.6001851338329
18_49212195,18,22.6201851338329
18_49364378,18,22.6401851338329
18_49367993,18,22.6601851338329
18_49370126,18,22.6801851338329
18_49372258,18,22.7001851338329
18_49374391,18,22.7201851338329
18_49376523,18,22.7401851338329
18_49378655,18,22.7601851338329
18_49380788,18,22.7801851338329
18_49382989,18,22.8001851338329
18_49386502,18,22.8201851338329
18_49437364,18,22.8401851338329
18_49445724,18,22.8601851338329
18_49454084,18,22.8801851338329
18_49591482,18,22.9001851338329
18_49809849,18,22.9201851338329
18_50028216,18,22.9401851338329
18_50044165,18,22.9601851338329
18_50045754,18,22.9801851338329
18_50047344,18,23.0001851338329
18_50101736,18,23.0201851338329
18_50133530,18,23.0401851338329
18_50142617,18,23.0601851338329
18_50151637,18,23.0801851338329
18_50160656,18,23.1001851338329
18_50169675,18,23.1201851338329
18_50237500,18,23.1401851338329
18_50455867,18,23.1601851338329
18_50674234,18,23.1801851338329
18_50892600,18,23.2001851338329
18_51110967,18,23.2201851338329
18_51187592,18,23.2401851338329
18_51197701,18,23.2601851338329
18_51207810,18,23.2801851338329
18_51251411,18,23.3001851338329
18_51354905,18,23.3201851338329
18_51458400,18,23.3401851338329
18_51482837,18,23.3601851338329
18_51487706,18,23.3801851338329
18_51492577,18,23.4001851338329
18_51497686,18,23.4201851338329
18_51502795,18,23.4401851338329
18_51507904,18,23.4601851338329
18_51513013,18,23.4801851338329
18_51520929,18,23.5001851338329
18_51529237,18,23.5201851338329
18_51956350,18,23.5401851338329
18_51959845,18,23.5601851338329
18_51963277,18,23.5801851338329
18_51966708,18,23.6001851338329
18_51970140,18,23.6201851338329
18_51973571,18,23.6401851338329
18_51977003,18,23.6601851338329
18_52032371,18,23.6801851338329
18_52110559,18,23.7001851338329
18_52599105,18,23.7201851338329
18_52634367,18,23.7401851338329
18_52638694,18,23.7601851338329
18_52642915,18,23.7801851338329
18_52643038,18,23.8001851338329
18_52643160,18,23.8201851338329
18_52643283,18,23.8401851338329
18_52771983,18,23.8601851338329
18_52936934,18,23.8801851338329
18_52942938,18,23.9001851338329
18_52948943,18,23.9201851338329
18_52954947,18,23.9401851338329
18_53130186,18,23.9601851338329
18_53147985,18,23.9801851338329
18_53161910,18,24.0001851338329
18_53166090,18,24.0201851338329
18_53170271,18,24.0401851338329
18_53174451,18,24.0601851338329
18_53178632,18,24.0801851338329
18_53182813,18,24.1001851338329
18_53186993,18,24.1201851338329
18_53191174,18,24.1401851338329
18_53200890,18,24.1601851338329
18_53218307,18,24.1801851338329
18_53226115,18,24.2001851338329
18_53237275,18,24.2201851338329
18_53249513,18,24.2401851338329
18_53261743,18,24.2601851338329
18_53268574,18,24.2801851338329
18_53275405,18,24.3001851338329
18_53282236,18,24.3201851338329
18_53289067,18,24.3401851338329
18_53295899,18,24.3601851338329
18_53307670,18,24.3801851338329
18_53374121,18,24.4001851338329
18_53425903,18,24.4201851338329
18_53428321,18,24.4401851338329
18_53430738,18,24.4601851338329
18_53435085,18,24.4801851338329
18_53442137,18,24.5001851338329
18_53449190,18,24.5201851338329
18_53473147,18,24.5401851338329
18_53492664,18,24.5601851338329
18_53501276,18,24.5801851338329
18_53509888,18,24.6001851338329
18_53994213,18,24.6201851338329
18_54150035,18,24.6401851338329
18_54152664,18,24.6601851338329
18_54155293,18,24.6801851338329
18_54175926,18,24.7001851338329
18_54194146,18,24.7201851338329
18_54212365,18,24.7401851338329
18_54230585,18,24.7601851338329
18_54348003,18,24.7801851338329
18_54365701,18,24.8001851338329
18_54383399,18,24.8201851338329
18_54401096,18,24.8401851338329
18_54437548,18,24.8601851338329
18_54450359,18,24.8801851338329
18_54450862,18,24.9001851338329
18_54451364,18,24.9201851338329
18_54451867,18,24.9401851338329
18_54452370,18,24.9601851338329
18_54452873,18,24.9801851338329
18_54453376,18,25.0001851338329
18_54453878,18,25.0201851338329
18_54454381,18,25.0401851338329
18_54475817,18,25.0601851338329
18_54515746,18,25.0801851338329
18_54722618,18,25.1001851338329
18_54732455,18,25.1201851338329
18_54741896,18,25.1401851338329
18_54751337,18,25.1601851338329
18_54756399,18,25.1801851338329
18_54759542,18,25.2001851338329
18_54762685,18,25.2201851338329
18_54765828,18,25.2401851338329
18_54772935,18,25.2601851338329
18_54798447,18,25.2801851338329
18_54902314,18,25.3001851338329
18_54908841,18,25.3201851338329
18_54915369,18,25.3401851338329
18_54930588,18,25.3601851338329
18_54943410,18,25.3801851338329
18_54956232,18,25.4001851338329
18_54969054,18,25.4201851338329
18_55021254,18,25.4401851338329
18_55032934,18,25.4601851338329
18_55038712,18,25.4801851338329
18_55044490,18,25.5001851338329
18_55052416,18,25.5201851338329
18_55060684,18,25.5401851338329
18_55068951,18,25.5601851338329
18_55074549,18,25.5801851338329
18_55080137,18,25.6001851338329
18_55085725,18,25.6201851338329
18_55089624,18,25.6401851338329
18_55092855,18,25.6601851338329
18_55096087,18,25.6801851338329
18_55098917,18,25.7001851338329
18_55101269,18,25.7201851338329
18_55103621,18,25.7401851338329
18_55105937,18,25.7601851338329
18_55107800,18,25.7801851338329
18_55109662,18,25.8001851338329
18_55111525,18,25.8201851338329
18_55113387,18,25.8401851338329
18_55115250,18,25.8601851338329
18_55117112,18,25.8801851338329
18_55118974,18,25.9001851338329
18_55120837,18,25.9201851338329
18_55122623,18,25.9401851338329
18_55124404,18,25.9601851338329
18_55126186,18,25.9801851338329
18_55127967,18,26.0001851338329
18_55129748,18,26.0201851338329
18_55131530,18,26.0401851338329
18_55136156,18,26.0601851338329
18_55147403,18,26.0801851338329
18_55158650,18,26.1001851338329
18_55169897,18,26.1201851338329
18_55181144,18,26.1401851338329
18_55189254,18,26.1601851338329
18_55196328,18,26.1801851338329
18_55203401,18,26.2001851338329
18_55210475,18,26.2201851338329
18_55226250,18,26.2401851338329
18_55280222,18,26.2601851338329
18_55282316,18,26.2801851338329
18_55284410,18,26.3001851338329
18_55392139,18,26.3201851338329
18_55399286,18,26.3401851338329
18_55406433,18,26.3601851338329
18_55453344,18,26.3801851338329
18_55456538,18,26.4001851338329
18_55459731,18,26.4201851338329
18_55796836,18,26.4401851338329
18_55805285,18,26.4601851338329
18_55813733,18,26.4801851338329
18_55840062,18,26.5001851338329
18_55853357,18,26.5201851338329
18_55860729,18,26.5401851338329
18_55868100,18,26.5601851338329
18_55875471,18,26.5801851338329
18_55882842,18,26.6001851338329
18_55890214,18,26.6201851338329
18_56033319,18,26.6401851338329
18_56034486,18,26.6601851338329
18_56035654,18,26.6801851338329
18_56036377,18,26.7001851338329
18_56037037,18,26.7201851338329
18_56037698,18,26.7401851338329
18_56038358,18,26.7601851338329
18_56039018,18,26.7801851338329
18_56039679,18,26.8001851338329
18_56125434,18,26.8201851338329
18_56316267,18,26.8401851338329
18_56471827,18,26.8601851338329
18_56601324,18,26.8801851338329
18_56722390,18,26.9001851338329
18_56797848,18,26.9201851338329
18_56873306,18,26.9401851338329
18_56948764,18,26.9601851338329
18_57063077,18,26.9801851338329
18_57103510,18,27.0001851338329
18_57126927,18,27.0201851338329
18_57146296,18,27.0401851338329
18_57155155,18,27.0601851338329
18_57162199,18,27.0801851338329
18_57166559,18,27.1001851338329
18_57170919,18,27.1201851338329
18_57175278,18,27.1401851338329
18_57179638,18,27.1601851338329
18_57199181,18,27.1801851338329
18_57222632,18,27.2001851338329
18_57227473,18,27.2201851338329
18_57232315,18,27.2401851338329
18_57237157,18,27.2601851338329
18_57249632,18,27.2801851338329
18_57250438,18,27.3001851338329
18_57251244,18,27.3201851338329
18_57252050,18,27.3401851338329
18_57252856,18,27.3601851338329
18_57253661,18,27.3801851338329
18_57254467,18,27.4001851338329
18_57255273,18,27.4201851338329
18_57256079,18,27.4401851338329
18_57256885,18,27.4601851338329
18_57257690,18,27.4801851338329
18_57258496,18,27.5001851338329
18_57259302,18,27.5201851338329
18_57259442,18,27.5401851338329
18_57259490,18,27.5601851338329
18_57259537,18,27.5801851338329
18_57260431,18,27.6001851338329
18_57261595,18,27.6201851338329
18_57262760,18,27.6401851338329
18_57273136,18,27.6601851338329
18_57290095,18,27.6801851338329
18_57293519,18,27.7001851338329
18_57295340,18,27.7201851338329
18_57297161,18,27.7401851338329
18_57306818,18,27.7601851338329
18_57323777,18,27.7801851338329
18_57340736,18,27.8001851338329
18_57357694,18,27.8201851338329
18_57374653,18,27.8401851338329
18_57385092,18,27.8601851338329
18_57386850,18,27.8801851338329
18_57388608,18,27.9001851338329
18_57390366,18,27.9201851338329
18_57392124,18,27.9401851338329
18_57393882,18,27.9601851338329
18_57395640,18,27.9801851338329
18_57397398,18,28.0001851338329
18_57399157,18,28.0201851338329
18_57409764,18,28.0401851338329
18_57417050,18,28.0601851338329
18_57424336,18,28.0801851338329
18_57503944,18,28.1001851338329
18_57512365,18,28.1201851338329
18_57520786,18,28.1401851338329
18_57529208,18,28.1601851338329
18_57666220,18,28.1801851338329
18_57668840,18,28.2001851338329
18_57671460,18,28.2201851338329
18_57728999,18,28.2401851338329
18_57734634,18,28.2601851338329
18_57740269,18,28.2801851338329
18_58018321,18,28.3001851338329
18_58110282,18,28.3201851338329
18_58115828,18,28.3401851338329
18_58121373,18,28.3601851338329
18_58176260,18,28.3801851338329
18_58178410,18,28.4001851338329
18_58180560,18,28.4201851338329
18_58359120,18,28.4401851338329
18_58368399,18,28.4601851338329
18_58377678,18,28.4801851338329
18_58386957,18,28.5001851338329
18_58411711,18,28.5201851338329
18_58414989,18,28.5401851338329
18_58416063,18,28.5601851338329
18_58417137,18,28.5801851338329
18_58434861,18,28.6001851338329
18_58454937,18,28.6201851338329
18_58470746,18,28.6401851338329
18_58477417,18,28.6601851338329
18_58484089,18,28.6801851338329
18_58490761,18,28.7001851338329
18_58495505,18,28.7201851338329
18_58499077,18,28.7401851338329
18_58504945,18,28.7601851338329
18_58510813,18,28.7801851338329
18_58526176,18,28.8001851338329
18_58567082,18,28.8201851338329
18_58689884,18,28.8401851338329
18_58696146,18,28.8601851338329
18_58702408,18,28.8801851338329
18_58708670,18,28.9001851338329
18_59019760,18,28.9201851338329
18_59044356,18,28.9401851338329
18_59068951,18,28.9601851338329
18_59093547,18,28.9801851338329
18_59118143,18,29.0001851338329
18_59142738,18,29.0201851338329
18_59164983,18,29.0401851338329
18_59177537,18,29.0601851338329
18_59190092,18,29.0801851338329
18_59202646,18,29.1001851338329
18_59215201,18,29.1201851338329
18_59229772,18,29.1401851338329
18_59245259,18,29.1601851338329
18_59250025,18,29.1801851338329
18_59254467,18,29.2001851338329
18_59258134,18,29.2201851338329
18_59272075,18,29.2401851338329
18_59286745,18,29.2601851338329
18_59301415,18,29.2801851338329
18_59316085,18,29.3001851338329
18_59330755,18,29.3201851338329
18_59387063,18,29.3401851338329
18_59393913,18,29.3601851338329
18_59400764,18,29.3801851338329
18_59407614,18,29.4001851338329
18_59414465,18,29.4201851338329
18_59421315,18,29.4401851338329
18_59428166,18,29.4601851338329
18_59435016,18,29.4801851338329
18_59441867,18,29.5001851338329
18_59446206,18,29.5201851338329
18_59447972,18,29.5401851338329
18_59449737,18,29.5601851338329
18_59530017,18,29.5801851338329
18_59605957,18,29.6001851338329
18_59681896,18,29.6201851338329
18_59956618,18,29.6301851338329
18_60231339,18,29.6401851338329
18_60372394,18,29.6601851338329
18_60381933,18,29.6801851338329
18_60391472,18,29.7001851338329
18_60401011,18,29.7201851338329
18_60410551,18,29.7401851338329
18_60420090,18,29.7601851338329
18_60435548,18,29.7801851338329
18_60453857,18,29.8001851338329
18_60472166,18,29.8201851338329
18_60488990,18,29.8401851338329
18_60497409,18,29.8601851338329
18_60505827,18,29.8801851338329
18_60514246,18,29.9001851338329
18_60528609,18,29.9201851338329
18_60586003,18,29.9401851338329
18_60588210,18,29.9601851338329
18_60590244,18,29.9801851338329
18_60592279,18,30.0001851338329
18_60594313,18,30.0201851338329
18_60596348,18,30.0401851338329
18_60598382,18,30.0601851338329
18_60600417,18,30.0801851338329
18_60602451,18,30.1001851338329
18_60604486,18,30.1201851338329
18_60811054,18,30.1401851338329
18_60891700,18,30.1601851338329
18_60972346,18,30.1801851338329
18_60978243,18,30.2001851338329
18_60979473,18,30.2201851338329
18_60980686,18,30.2401851338329
18_60981899,18,30.2601851338329
18_60983111,18,30.2801851338329
18_60984324,18,30.3001851338329
18_60985537,18,30.3201851338329
18_60986749,18,30.3401851338329
18_60987962,18,30.3601851338329
18_60989175,18,30.3801851338329
18_60990388,18,30.4001851338329
18_60992166,18,30.4201851338329
18_61061876,18,30.4401851338329
18_61062452,18,30.4601851338329
18_61063027,18,30.4801851338329
18_61063603,18,30.5001851338329
18_61064179,18,30.5201851338329
18_61064754,18,30.5401851338329
18_61071925,18,30.5601851338329
18_61089444,18,30.5801851338329
18_61106962,18,30.6001851338329
18_61173824,18,30.6201851338329
18_61176303,18,30.6401851338329
18_61178781,18,30.6601851338329
18_61213831,18,30.6801851338329
18_61224601,18,30.7001851338329
18_61230919,18,30.7201851338329
18_61237236,18,30.7401851338329
18_61243554,18,30.7601851338329
18_61249871,18,30.7801851338329
18_61323657,18,30.8001851338329
18_61332572,18,30.8201851338329
18_61341488,18,30.8401851338329
18_61441420,18,30.8601851338329
18_61455553,18,30.8801851338329
18_61464676,18,30.9001851338329
18_61468142,18,30.9201851338329
18_61471607,18,30.9401851338329
18_61475073,18,30.9601851338329
18_61478338,18,30.9801851338329
18_61481382,18,31.0001851338329
18_61484426,18,31.0201851338329
18_61606503,18,31.0401851338329
18_61611362,18,31.0601851338329
18_61616222,18,31.0801851338329
18_61642497,18,31.1001851338329
18_61644416,18,31.1201851338329
18_61646334,18,31.1401851338329
18_61652822,18,31.1601851338329
18_61657354,18,31.1801851338329
18_61661885,18,31.2001851338329
18_61666416,18,31.2201851338329
18_61670947,18,31.2401851338329
18_61675478,18,31.2601851338329
18_62096091,18,31.2801851338329
18_62097241,18,31.3001851338329
18_62098392,18,31.3201851338329
18_62099542,18,31.3401851338329
18_62100692,18,31.3601851338329
18_62101843,18,31.3801851338329
18_62113645,18,31.4001851338329
18_62183580,18,31.4201851338329
18_62253515,18,31.4401851338329
18_62273833,18,31.4601851338329
18_62291938,18,31.4801851338329
18_62310718,18,31.5001851338329
18_62548981,18,31.5201851338329
18_62561836,18,31.5401851338329
18_62574691,18,31.5601851338329
18_62587546,18,31.5801851338329
18_62600401,18,31.6001851338329
18_62613255,18,31.6201851338329
18_62641434,18,31.6401851338329
18_62672087,18,31.6601851338329
18_62702740,18,31.6801851338329
18_63062332,18,31.7001851338329
18_63123965,18,31.7201851338329
18_63185599,18,31.7401851338329
18_63207014,18,31.7601851338329
18_63223400,18,31.7801851338329
18_63230487,18,31.8001851338329
18_63237573,18,31.8201851338329
18_63244660,18,31.8401851338329
18_63247413,18,31.8601851338329
18_63248433,18,31.8801851338329
18_63249250,18,31.9001851338329
18_63250067,18,31.9201851338329
18_63250884,18,31.9401851338329
18_63251701,18,31.9601851338329
18_63252518,18,31.9801851338329
18_63253335,18,32.0001851338329
18_63254152,18,32.0201851338329
18_63254970,18,32.0401851338329
18_63255787,18,32.0601851338329
18_63256604,18,32.0801851338329
18_63257421,18,32.1001851338329
18_63258238,18,32.1201851338329
18_63259055,18,32.1401851338329
18_63259872,18,32.1601851338329
18_63260689,18,32.1801851338329
18_63261506,18,32.2001851338329
18_63262323,18,32.2201851338329
18_63263452,18,32.2401851338329
18_63269813,18,32.2601851338329
18_63277127,18,32.2801851338329
18_63279617,18,32.3001851338329
18_63282107,18,32.3201851338329
18_63284596,18,32.3401851338329
18_63293761,18,32.3601851338329
18_63323445,18,32.3801851338329
18_63330081,18,32.4001851338329
18_63336717,18,32.4201851338329
18_63623797,18,32.4401851338329
18_63628151,18,32.4601851338329
18_63632506,18,32.4801851338329
18_63718210,18,32.5001851338329
18_63765974,18,32.5201851338329
18_63807800,18,32.5401851338329
18_63843256,18,32.5601851338329
18_63904081,18,32.5801851338329
18_63964906,18,32.6001851338329
18_64314241,18,32.6201851338329
18_64332726,18,32.6401851338329
18_64339011,18,32.6601851338329
18_64344814,18,32.6801851338329
18_64350617,18,32.7001851338329
18_64356421,18,32.7201851338329
18_64619554,18,32.7401851338329
18_64620493,18,32.7601851338329
18_64621432,18,32.7801851338329
18_64622370,18,32.8001851338329
18_64623309,18,32.8201851338329
18_64624248,18,32.8401851338329
18_64696007,18,32.8601851338329
18_64696708,18,32.8801851338329
18_64697408,18,32.9001851338329
18_64698109,18,32.9201851338329
18_64698810,18,32.9401851338329
18_64699510,18,32.9601851338329
18_64748454,18,32.9801851338329
18_64761943,18,33.0001851338329
18_64766077,18,33.0201851338329
18_64770211,18,33.0401851338329
18_64774345,18,33.0601851338329
18_64778479,18,33.0801851338329
18_64782613,18,33.1001851338329
18_64787429,18,33.1201851338329
18_64816283,18,33.1401851338329
18_64853147,18,33.1601851338329
18_64893395,18,33.1801851338329
18_64902318,18,33.2001851338329
18_64907049,18,33.2201851338329
18_64911779,18,33.2401851338329
18_64933085,18,33.2601851338329
18_64973333,18,33.2801851338329
18_64981056,18,33.3001851338329
18_64981067,18,33.3201851338329
18_64981078,18,33.3401851338329
18_64982147,18,33.3601851338329
18_64983491,18,33.3801851338329
18_64984836,18,33.4001851338329
18_64990407,18,33.4201851338329
18_64996636,18,33.4401851338329
18_65001972,18,33.4601851338329
18_65003989,18,33.4801851338329
18_65006006,18,33.5001851338329
18_65008023,18,33.5201851338329
18_65011349,18,33.5401851338329
18_65033318,18,33.5601851338329
18_65035321,18,33.5801851338329
18_65037324,18,33.6001851338329
18_65039327,18,33.6201851338329
18_65041330,18,33.6401851338329
18_65043333,18,33.6601851338329
18_65045336,18,33.6801851338329
18_65047339,18,33.7001851338329
18_65049342,18,33.7201851338329
18_65051345,18,33.7401851338329
18_65053348,18,33.7601851338329
18_65055351,18,33.7801851338329
18_65057354,18,33.8001851338329
18_65121216,18,33.8201851338329
18_65122560,18,33.8401851338329
18_65123639,18,33.8601851338329
18_65124542,18,33.8801851338329
18_65125227,18,33.9001851338329
18_65125913,18,33.9201851338329
18_65126598,18,33.9401851338329
18_65127284,18,33.9601851338329
18_65127970,18,33.9801851338329
18_65128655,18,34.0001851338329
18_65129341,18,34.0201851338329
18_65130239,18,34.0401851338329
18_65131611,18,34.0601851338329
18_65132983,18,34.0801851338329
18_65134355,18,34.1001851338329
18_65302828,18,34.1201851338329
18_65305482,18,34.1401851338329
18_65308136,18,34.1601851338329
18_65310790,18,34.1801851338329
18_65313528,18,34.2001851338329
18_65323731,18,34.2201851338329
18_65346472,18,34.2401851338329
18_65347739,18,34.2601851338329
18_65349005,18,34.2801851338329
18_65350436,18,34.3001851338329
18_65356439,18,34.3201851338329
18_65362441,18,34.3401851338329
18_65368444,18,34.3601851338329
18_65374446,18,34.3801851338329
18_65380449,18,34.4001851338329
18_65393155,18,34.4201851338329
18_65399187,18,34.4401851338329
18_65403181,18,34.4601851338329
18_65406647,18,34.4801851338329
18_65408471,18,34.5001851338329
18_65410295,18,34.5201851338329
18_65412120,18,34.5401851338329
18_65414232,18,34.5601851338329
18_65416987,18,34.5801851338329
18_65420818,18,34.6001851338329
18_65424649,18,34.6201851338329
18_65428480,18,34.6401851338329
18_65434366,18,34.6601851338329
18_65437094,18,34.6801851338329
18_65439593,18,34.7001851338329
18_65442092,18,34.7201851338329
18_65508287,18,34.7401851338329
18_65510579,18,34.7601851338329
18_65512811,18,34.7801851338329
18_65515043,18,34.8001851338329
18_65517275,18,34.8201851338329
18_65519507,18,34.8401851338329
18_65521740,18,34.8601851338329
18_65523972,18,34.8801851338329
18_65526204,18,34.9001851338329
18_65528436,18,34.9201851338329
18_65530668,18,34.9401851338329
18_65532900,18,34.9601851338329
18_65535132,18,34.9801851338329
18_65537364,18,35.0001851338329
18_65539596,18,35.0201851338329
18_65541829,18,35.0401851338329
18_65544061,18,35.0601851338329
18_65555284,18,35.0801851338329
18_65592268,18,35.1001851338329
18_65596842,18,35.1201851338329
18_65601416,18,35.1401851338329
18_65687811,18,35.1601851338329
18_65689309,18,35.1801851338329
18_65690807,18,35.2001851338329
18_65710425,18,35.2201851338329
18_65741409,18,35.2401851338329
18_65772393,18,35.2601851338329
18_66009393,18,35.2801851338329
18_66017176,18,35.3001851338329
18_66024960,18,35.3201851338329
18_66120184,18,35.3401851338329
18_66127284,18,35.3601851338329
18_66133121,18,35.3801851338329
18_66135187,18,35.4001851338329
18_66137253,18,35.4201851338329
18_66139320,18,35.4401851338329
18_66141386,18,35.4601851338329
18_66143453,18,35.4801851338329
18_66145519,18,35.5001851338329
18_66147585,18,35.5201851338329
18_66149652,18,35.5401851338329
18_66151718,18,35.5601851338329
18_66153784,18,35.5801851338329
18_66155851,18,35.6001851338329
18_66157917,18,35.6201851338329
18_66302872,18,35.6401851338329
18_66308517,18,35.6601851338329
18_66314162,18,35.6801851338329
18_66551109,18,35.7001851338329
18_66551324,18,35.7201851338329
18_66551539,18,35.7401851338329
18_66565377,18,35.7601851338329
18_66591031,18,35.7801851338329
18_66616684,18,35.8001851338329
18_66642337,18,35.8201851338329
18_66753451,18,35.8401851338329
18_66875196,18,35.8601851338329
18_66918416,18,35.8801851338329
18_66925576,18,35.9001851338329
18_66932221,18,35.9201851338329
18_66938866,18,35.9401851338329
18_66945511,18,35.9601851338329
18_66952156,18,35.9801851338329
18_66958801,18,36.0001851338329
18_66965446,18,36.0201851338329
18_67020796,18,36.0401851338329
18_67107701,18,36.0601851338329
18_67108896,18,36.0801851338329
18_67110092,18,36.1001851338329
18_67111287,18,36.1201851338329
18_67112482,18,36.1401851338329
18_67113678,18,36.1601851338329
18_67330782,18,36.1801851338329
18_67337259,18,36.2001851338329
18_67343736,18,36.2201851338329
18_67390579,18,36.2401851338329
18_67653971,18,36.2601851338329
18_67917363,18,36.2801851338329
18_68127366,18,36.3001851338329
18_68146417,18,36.3201851338329
18_68165986,18,36.3401851338329
18_68177134,18,36.3601851338329
18_68179836,18,36.3801851338329
18_68182537,18,36.4001851338329
18_68187146,18,36.4201851338329
18_68197411,18,36.4401851338329
18_68199535,18,36.4601851338329
18_68201508,18,36.4801851338329
18_68203481,18,36.5001851338329
18_68205455,18,36.5201851338329
18_68207428,18,36.5401851338329
18_68209564,18,36.5601851338329
18_68213596,18,36.5801851338329
18_68245431,18,36.6001851338329
18_68350191,18,36.6201851338329
18_68421972,18,36.6401851338329
18_68493753,18,36.6601851338329
18_68581144,18,36.6801851338329
18_68585017,18,36.7001851338329
18_68585518,18,36.7201851338329
18_68586018,18,36.7401851338329
18_68586518,18,36.7601851338329
18_68586861,18,36.7801851338329
18_68587143,18,36.8001851338329
18_68587425,18,36.8201851338329
18_68587707,18,36.8401851338329
18_68587989,18,36.8601851338329
18_68588271,18,36.8801851338329
18_68589686,18,36.9001851338329
18_68594048,18,36.9201851338329
18_68598410,18,36.9401851338329
18_68602772,18,36.9601851338329
18_68711185,18,36.9801851338329
18_68715486,18,37.0001851338329
18_68719788,18,37.0201851338329
18_68844320,18,37.0401851338329
18_68846812,18,37.0601851338329
18_68849303,18,37.0801851338329
18_68851795,18,37.1001851338329
18_68854286,18,37.1201851338329
18_68857026,18,37.1401851338329
18_68871974,18,37.1601851338329
18_68886672,18,37.1801851338329
18_68901369,18,37.2001851338329
18_69075071,18,37.2201851338329
18_69079365,18,37.2401851338329
18_69082008,18,37.2601851338329
18_69084651,18,37.2801851338329
18_69087826,18,37.3001851338329
18_69093769,18,37.3201851338329
18_69138138,18,37.3401851338329
18_69145000,18,37.3601851338329
18_69146069,18,37.3801851338329
18_69147137,18,37.4001851338329
18_69148206,18,37.4201851338329
18_69151997,18,37.4401851338329
18_69152431,18,37.4601851338329
18_69152831,18,37.4801851338329
18_69153230,18,37.5001851338329
18_69153629,18,37.5201851338329
18_69154029,18,37.5401851338329
18_69154428,18,37.5601851338329
18_69155597,18,37.5801851338329
18_69158027,18,37.6001851338329
18_69160458,18,37.6201851338329
18_69165431,18,37.6401851338329
18_69174599,18,37.6601851338329
18_69175605,18,37.6801851338329
18_69176611,18,37.7001851338329
18_69177617,18,37.7201851338329
18_69178623,18,37.7401851338329
18_69179629,18,37.7601851338329
18_69180635,18,37.7801851338329
18_69181641,18,37.8001851338329
18_69182647,18,37.8201851338329
18_69183653,18,37.8401851338329
18_69184408,18,37.8601851338329
18_69185096,18,37.8801851338329
18_69185784,18,37.9001851338329
18_69186473,18,37.9201851338329
18_69189508,18,37.9401851338329
18_69242735,18,37.9601851338329
18_69350088,18,37.9801851338329
18_69477830,18,38.0001851338329
18_69481415,18,38.0201851338329
18_69484999,18,38.0401851338329
18_69578310,18,38.0601851338329
18_69622636,18,38.0801851338329
18_69666962,18,38.1001851338329
18_69711288,18,38.1201851338329
18_69755614,18,38.1401851338329
18_69799940,18,38.1601851338329
18_69832349,18,38.1801851338329
18_69834537,18,38.2001851338329
18_69836724,18,38.2201851338329
18_69838912,18,38.2401851338329
18_69841099,18,38.2601851338329
18_69843287,18,38.2801851338329
18_69847246,18,38.3001851338329
